MsgID.LOCAL_VELOCITY,3068.7010000,-0.0000128,-0.0000212,0.0000107
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924797,0.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3068.9510000,-0.0476681,0.1087791,-0.0910439
MsgID.LOCAL_VELOCITY,3068.9510000,0.0000138,-0.0000214,0.0000159
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924796,0.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3069.2010000,-0.0216776,-0.1013543,-0.0636857
MsgID.LOCAL_VELOCITY,3069.2010000,0.0000228,-0.0000146,0.0000036
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7924798,0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3069.4540000,-0.0897341,-0.0457763,-0.0286919
MsgID.LOCAL_VELOCITY,3069.4540000,-0.0000056,-0.0000112,-0.0000008
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924786,0.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3069.7040000,-0.1370096,0.0000313,0.0027441
MsgID.LOCAL_VELOCITY,3069.7040000,-0.0000045,-0.0000071,0.0000014
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924795,0.0610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-1.2300000
MsgID.LOCAL_POSITION,3069.9550000,0.0111097,-0.0074316,-0.2846331
MsgID.LOCAL_VELOCITY,3069.9550000,-0.0041429,-0.0033624,-2.3139441
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924795,0.6580000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-3.3800000
MsgID.LOCAL_POSITION,3070.2050000,-0.1166974,-0.1228217,-1.0227215
MsgID.LOCAL_VELOCITY,3070.2050000,-0.0229192,0.0022134,-3.9503314
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924789,1.5750000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,-4.3700000
MsgID.LOCAL_POSITION,3070.4550000,-0.0050204,0.0034530,-2.1637266
MsgID.LOCAL_VELOCITY,3070.4550000,-0.0182139,0.0144108,-4.5059962
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924809,2.7890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,-4.6200000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3070.7050000,0.1094512,0.1442626,-3.2574685
MsgID.LOCAL_VELOCITY,3070.7050000,-0.0173334,0.0062426,-4.6326771
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924799,3.8890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,-4.6800000
MsgID.LOCAL_POSITION,3070.9580000,-0.1425549,0.0168617,-4.5276837
MsgID.LOCAL_VELOCITY,3070.9580000,-0.0393432,-0.0129506,-4.6663618
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924781,5.1660000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-0.0100000,-4.6400000
MsgID.LOCAL_POSITION,3071.2080000,-0.2115640,-0.1303017,-5.6454439
MsgID.LOCAL_VELOCITY,3071.2080000,-0.0282791,-0.0087615,-4.6877832
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924786,6.2830000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-4.6800000
MsgID.LOCAL_POSITION,3071.4590000,-0.0618825,0.0067612,-6.9250450
MsgID.LOCAL_VELOCITY,3071.4590000,-0.0042677,0.0052205,-4.6684070
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924797,7.5610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-4.6700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3071.7090000,-0.0531815,0.0567512,-8.0346718
MsgID.LOCAL_VELOCITY,3071.7090000,-0.0075579,0.0028720,-4.6559019
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924793,8.6770000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-4.6900000
MsgID.LOCAL_POSITION,3071.9590000,0.0136201,0.0050890,-9.3070612
MsgID.LOCAL_VELOCITY,3071.9590000,-0.0141632,-0.0037070,-4.7649374
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924808,9.9250000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-4.1800000
MsgID.LOCAL_POSITION,3072.2090000,0.0732990,-0.0005655,-10.2919645
MsgID.LOCAL_VELOCITY,3072.2090000,-0.0151116,-0.0032360,-3.1078761
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924798,10.6100000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-1.7100000
MsgID.LOCAL_POSITION,3072.4590000,-0.0786332,0.0758874,-10.7437172
MsgID.LOCAL_VELOCITY,3072.4590000,-0.0141376,-0.0030275,-0.3785505
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924793,10.6990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.8700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3072.7090000,-0.0398461,0.1005757,-10.5786428
MsgID.LOCAL_VELOCITY,3072.7090000,0.2912534,-0.0044846,1.3794826
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924803,10.3450000
MsgID.LOCAL_VELOCITY,0.0000000,0.7800000,0.0000000,1.7900000
MsgID.LOCAL_POSITION,3072.9590000,0.1736934,-0.1315542,-10.0955973
MsgID.LOCAL_VELOCITY,3072.9590000,1.3277526,-0.0080822,1.9342259
MsgID.GLOBAL_POSITION,0.0000000,-122.3974518,37.7924834,9.8250000
MsgID.LOCAL_VELOCITY,0.0000000,1.8900000,0.0000000,2.0200000
MsgID.LOCAL_POSITION,3073.2090000,0.5838878,-0.1658804,-9.6213131
MsgID.LOCAL_VELOCITY,3073.2090000,2.3240190,0.0049008,2.0604107
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924884,9.2810000
MsgID.LOCAL_VELOCITY,0.0000000,3.0100000,0.0100000,2.1000000
MsgID.LOCAL_POSITION,3073.4590000,1.2228829,-0.0918962,-9.0614004
MsgID.LOCAL_VELOCITY,3073.4590000,3.4703894,0.0239184,2.0852845
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924951,8.7820000
MsgID.LOCAL_VELOCITY,0.0000000,4.0100000,0.0300000,2.0800000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3073.7100000,2.1095951,0.0313866,-8.5788069
MsgID.LOCAL_VELOCITY,3073.7100000,4.4277105,0.0315813,2.0720196
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7925062,8.2480000
MsgID.LOCAL_VELOCITY,0.0000000,5.0300000,0.0200000,2.1000000
MsgID.LOCAL_POSITION,3073.9600000,3.5270116,0.0215249,-8.0264692
MsgID.LOCAL_VELOCITY,3073.9600000,5.4291692,0.0199010,2.1211176
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7925190,7.7470000
MsgID.LOCAL_VELOCITY,0.0000000,5.9100000,0.0100000,2.1200000
MsgID.LOCAL_POSITION,3074.2100000,4.9676399,0.0871053,-7.5342422
MsgID.LOCAL_VELOCITY,3074.2100000,6.2664275,0.0042697,2.1358404
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7925338,7.2070000
MsgID.LOCAL_VELOCITY,0.0000000,6.8000000,-0.0100000,2.1100000
MsgID.LOCAL_POSITION,3074.4600000,6.7710400,0.0165975,-6.9698682
MsgID.LOCAL_VELOCITY,3074.4600000,7.1802578,-0.0297340,2.1174197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7925497,6.6820000
MsgID.LOCAL_VELOCITY,0.0000000,7.5800000,-0.0300000,2.1600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3074.7100000,8.5312691,-0.0116600,-6.4602952
MsgID.LOCAL_VELOCITY,3074.7100000,7.8848805,-0.0318248,2.1819692
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7925681,6.1110000
MsgID.LOCAL_VELOCITY,0.0000000,8.1600000,-0.0100000,2.1000000
MsgID.LOCAL_POSITION,3074.9600000,10.6394997,-0.1331600,-5.8732767
MsgID.LOCAL_VELOCITY,3074.9600000,7.9441724,0.0116315,2.1110575
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7925841,5.5810000
MsgID.LOCAL_VELOCITY,0.0000000,7.1400000,0.0600000,2.0600000
MsgID.LOCAL_POSITION,3075.2120000,12.2371254,0.0541610,-5.3629069
MsgID.LOCAL_VELOCITY,3075.2120000,6.3825450,0.0841907,2.0848799
MsgID.GLOBAL_POSITION,0.0000000,-122.3974482,37.7925994,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,5.2000000,0.1300000,2.0800000
MsgID.LOCAL_POSITION,3075.4620000,13.8882809,0.1263261,-4.7781763
MsgID.LOCAL_VELOCITY,3075.4620000,4.5566392,0.3742791,2.0642800
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7926105,4.4900000
MsgID.LOCAL_VELOCITY,0.0000000,3.8600000,0.7600000,2.0400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3075.7120000,14.8391256,0.2340129,-4.2729120
MsgID.LOCAL_VELOCITY,3075.7120000,3.3879051,1.0377431,2.0715156
MsgID.GLOBAL_POSITION,0.0000000,-122.3974438,37.7926172,3.9130000
MsgID.LOCAL_VELOCITY,0.0000000,2.5300000,1.3900000,2.0400000
MsgID.LOCAL_POSITION,3075.9620000,15.4580269,0.6959988,-3.6989949
MsgID.LOCAL_VELOCITY,3075.9620000,2.0359447,1.5343664,2.0788922
MsgID.GLOBAL_POSITION,0.0000000,-122.3974409,37.7926211,3.4090000
MsgID.LOCAL_VELOCITY,0.0000000,1.3600000,1.6700000,2.1100000
MsgID.LOCAL_POSITION,3076.2140000,15.8233767,0.8918291,-3.1786153
MsgID.LOCAL_VELOCITY,3076.2140000,0.8329249,1.7742927,2.1238291
MsgID.GLOBAL_POSITION,0.0000000,-122.3974369,37.7926234,2.8330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,1.8900000,2.1200000
MsgID.LOCAL_POSITION,3076.4640000,15.9545794,1.3614719,-2.6199670
MsgID.LOCAL_VELOCITY,3076.4640000,-0.4490510,1.9612851,2.1238434
MsgID.GLOBAL_POSITION,0.0000000,-122.3974320,37.7926228,2.3320000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0600000,2.0000000,2.1500000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3076.7140000,15.7319374,1.7866081,-2.1058688
MsgID.LOCAL_VELOCITY,3076.7140000,-1.6015238,2.0210056,2.0885420
MsgID.GLOBAL_POSITION,0.0000000,-122.3974255,37.7926186,1.7720000
MsgID.LOCAL_VELOCITY,0.0000000,-2.3200000,1.9800000,2.0900000
MsgID.LOCAL_POSITION,3076.9640000,15.1039286,2.4439790,-1.5647070
MsgID.LOCAL_VELOCITY,3076.9640000,-2.7715483,1.9251106,2.0813503
MsgID.GLOBAL_POSITION,0.0000000,-122.3974191,37.7926112,1.2910000
MsgID.LOCAL_VELOCITY,0.0000000,-3.3400000,1.7600000,2.0500000
MsgID.LOCAL_POSITION,3077.2150000,14.1137037,2.9088707,-1.0668482
MsgID.LOCAL_VELOCITY,3077.2150000,-3.7790143,1.5021037,1.9543474
MsgID.GLOBAL_POSITION,0.0000000,-122.3974154,37.7926012,0.8480000
MsgID.LOCAL_VELOCITY,0.0000000,-4.1700000,0.7800000,0.7400000
MsgID.LOCAL_POSITION,3077.4650000,13.1622801,3.1209166,-0.8185451
MsgID.LOCAL_VELOCITY,3077.4650000,-3.8907757,0.3278190,-0.1008631
MsgID.GLOBAL_POSITION,0.0000000,-122.3974147,37.7925954,0.9010000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2000000,0.0000000,-1.1400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3077.7150000,12.5199890,3.1549497,-1.0708445
MsgID.LOCAL_VELOCITY,3077.7150000,-2.9222634,0.4146967,-2.0195537
MsgID.GLOBAL_POSITION,0.0000000,-122.3974119,37.7925872,1.4820000
MsgID.LOCAL_VELOCITY,0.0000000,-2.8800000,1.8900000,-2.9900000
MsgID.LOCAL_POSITION,3077.9650000,11.5505056,3.6827168,-1.8077766
MsgID.LOCAL_VELOCITY,3077.9650000,-2.7743058,2.7150183,-3.2669299
MsgID.GLOBAL_POSITION,0.0000000,-122.3974037,37.7925803,2.1680000
MsgID.LOCAL_VELOCITY,0.0000000,-2.6600000,2.6800000,-1.9700000
MsgID.LOCAL_POSITION,3078.2150000,10.8755512,4.4034595,-2.3307755
MsgID.LOCAL_VELOCITY,3078.2150000,-2.5970316,2.6149352,-0.8624529
MsgID.GLOBAL_POSITION,0.0000000,-122.3973965,37.7925746,2.5090000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7600000,2.9100000,-1.6200000
MsgID.LOCAL_POSITION,3078.4650000,10.3094521,4.9923000,-2.7218964
MsgID.LOCAL_VELOCITY,3078.4650000,-1.7879820,3.3968070,-2.3684542
MsgID.GLOBAL_POSITION,0.0000000,-122.3973889,37.7925705,3.0350000
MsgID.LOCAL_VELOCITY,0.0000000,-1.8500000,3.6400000,-1.7600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3078.7170000,9.8983889,5.8723464,-3.1907973
MsgID.LOCAL_VELOCITY,3078.7170000,-1.8041008,3.5373621,-0.5793661
MsgID.GLOBAL_POSITION,0.0000000,-122.3973776,37.7925674,3.1940000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7300000,3.4200000,0.7900000
MsgID.LOCAL_POSITION,3078.9670000,9.5800581,6.7684054,-3.1106019
MsgID.LOCAL_VELOCITY,3078.9670000,-1.6770681,3.3613570,1.1692885
MsgID.GLOBAL_POSITION,0.0000000,-122.3973697,37.7925644,3.0280000
MsgID.LOCAL_VELOCITY,0.0000000,-1.5300000,3.0900000,0.2200000
MsgID.LOCAL_POSITION,3079.2180000,9.1964855,7.4204855,-3.0897470
MsgID.LOCAL_VELOCITY,3079.2180000,-1.8890252,3.2350173,-0.8286157
MsgID.GLOBAL_POSITION,0.0000000,-122.3973611,37.7925598,3.3120000
MsgID.LOCAL_VELOCITY,0.0000000,-2.8600000,3.9200000,-1.7900000
MsgID.LOCAL_POSITION,3079.4700000,8.5278349,8.3511925,-3.5380719
MsgID.LOCAL_VELOCITY,3079.4700000,-3.4872854,4.3397222,-2.3814461
MsgID.GLOBAL_POSITION,0.0000000,-122.3973485,37.7925515,3.9170000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6900000,4.3400000,-2.6000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3079.7220000,7.4037313,9.6098719,-4.1914201
MsgID.LOCAL_VELOCITY,3079.7220000,-3.5733402,4.2010012,-1.2952607
MsgID.GLOBAL_POSITION,0.0000000,-122.3973355,37.7925427,4.2890000
MsgID.LOCAL_VELOCITY,0.0000000,-3.4500000,4.0600000,0.0500000
MsgID.LOCAL_POSITION,3079.9720000,6.7431993,10.5697527,-4.2474537
MsgID.LOCAL_VELOCITY,3079.9720000,-3.3978612,3.9288106,0.8762292
MsgID.GLOBAL_POSITION,0.0000000,-122.3973254,37.7925374,4.0960000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6900000,3.7100000,1.3100000
MsgID.LOCAL_POSITION,3080.2220000,5.7992115,11.5111303,-3.9576921
MsgID.LOCAL_VELOCITY,3080.2220000,-4.3610110,3.2190933,0.6867973
MsgID.GLOBAL_POSITION,0.0000000,-122.3973159,37.7925257,3.9280000
MsgID.LOCAL_VELOCITY,0.0000000,-4.5000000,2.3200000,-0.3000000
MsgID.LOCAL_POSITION,3080.4720000,4.5480003,12.1799564,-3.9938600
MsgID.LOCAL_VELOCITY,3080.4720000,-4.7606812,1.6665719,-1.0798798
MsgID.GLOBAL_POSITION,0.0000000,-122.3973101,37.7925146,4.1920000
MsgID.LOCAL_VELOCITY,0.0000000,-5.5700000,1.0200000,-1.9900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3080.7230000,3.0564306,12.4714565,-4.4997702
MsgID.LOCAL_VELOCITY,3080.7230000,-6.4627056,0.3912563,-2.7740502
MsgID.GLOBAL_POSITION,0.0000000,-122.3973108,37.7924992,4.8960000
MsgID.LOCAL_VELOCITY,0.0000000,-6.6800000,-0.0700000,-3.0200000
MsgID.LOCAL_POSITION,3080.9730000,1.4455936,12.3289175,-5.1413760
MsgID.LOCAL_VELOCITY,3080.9730000,-6.5124941,-0.0800490,-2.0325122
MsgID.GLOBAL_POSITION,0.0000000,-122.3973109,37.7924858,5.3890000
MsgID.LOCAL_VELOCITY,0.0000000,-5.4700000,-0.2500000,-2.3600000
MsgID.LOCAL_POSITION,3081.2230000,0.0625369,12.3421679,-5.7509732
MsgID.LOCAL_VELOCITY,3081.2230000,-4.6688466,-0.4311460,-3.1467299
MsgID.GLOBAL_POSITION,0.0000000,-122.3973118,37.7924758,6.1000000
MsgID.LOCAL_VELOCITY,0.0000000,-4.4800000,-0.4400000,-2.1200000
MsgID.LOCAL_POSITION,3081.4730000,-0.8930711,12.2673960,-6.2523098
MsgID.LOCAL_VELOCITY,3081.4730000,-4.3705645,-0.4331574,-1.1029087
MsgID.GLOBAL_POSITION,0.0000000,-122.3973117,37.7924664,6.3380000
MsgID.LOCAL_VELOCITY,0.0000000,-3.8700000,-0.4800000,-0.9600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3081.7230000,-2.0221875,12.2153387,-6.5338511
MsgID.LOCAL_VELOCITY,3081.7230000,-3.6712253,-0.9214679,-2.0889564
MsgID.GLOBAL_POSITION,0.0000000,-122.3973159,37.7924572,6.8570000
MsgID.LOCAL_VELOCITY,0.0000000,-4.2600000,-1.4300000,-2.6200000
MsgID.LOCAL_POSITION,3081.9730000,-2.9271386,11.6662922,-7.0810375
MsgID.LOCAL_VELOCITY,3081.9730000,-4.2664652,-1.4486154,-1.8135575
MsgID.GLOBAL_POSITION,0.0000000,-122.3973208,37.7924487,7.2300000
MsgID.LOCAL_VELOCITY,0.0000000,-4.1200000,-1.4000000,-0.4600000
MsgID.LOCAL_POSITION,3082.2230000,-4.0087228,11.4289217,-7.2082791
MsgID.LOCAL_VELOCITY,3082.2230000,-3.9631312,-1.3429104,0.6772047
MsgID.GLOBAL_POSITION,0.0000000,-122.3973222,37.7924389,7.0810000
MsgID.LOCAL_VELOCITY,0.0000000,-3.5900000,-1.2300000,1.0100000
MsgID.LOCAL_POSITION,3082.4730000,-4.9739156,11.2411289,-6.9922819
MsgID.LOCAL_VELOCITY,3082.4730000,-3.5740764,-1.2879710,0.7307206
MsgID.GLOBAL_POSITION,0.0000000,-122.3973263,37.7924303,6.9410000
MsgID.LOCAL_VELOCITY,0.0000000,-4.3000000,-1.6500000,0.0600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3082.7230000,-6.0559697,10.6653767,-6.9670444
MsgID.LOCAL_VELOCITY,3082.7230000,-4.9631929,-1.9312140,-0.3549551
MsgID.GLOBAL_POSITION,0.0000000,-122.3973340,37.7924206,7.0190000
MsgID.LOCAL_VELOCITY,0.0000000,-4.9000000,-1.8700000,-0.3200000
MsgID.LOCAL_POSITION,3082.9740000,-7.0196252,10.0637827,-7.0409503
MsgID.LOCAL_VELOCITY,3082.9740000,-4.5413628,-1.6888690,-0.1328595
MsgID.GLOBAL_POSITION,0.0000000,-122.3973390,37.7924118,7.0630000
MsgID.LOCAL_VELOCITY,0.0000000,-3.5500000,-1.2300000,-0.4600000
MsgID.LOCAL_POSITION,3083.2240000,-8.0550175,9.7704887,-7.1954956
MsgID.LOCAL_VELOCITY,3083.2240000,-2.8198133,-1.6123191,-1.5274121
MsgID.GLOBAL_POSITION,0.0000000,-122.3973425,37.7924032,7.4580000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0000000,-2.6800000,-2.3800000
MsgID.LOCAL_POSITION,3083.4740000,-8.9085627,9.2505102,-7.7238903
MsgID.LOCAL_VELOCITY,3083.4740000,-3.2366121,-3.5584908,-2.9209669
MsgID.GLOBAL_POSITION,0.0000000,-122.3973520,37.7923954,8.0830000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1800000,-3.7500000,-2.1700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3083.7240000,-9.7552071,8.1368113,-8.2807817
MsgID.LOCAL_VELOCITY,3083.7240000,-3.0756795,-3.6285193,-0.8195887
MsgID.GLOBAL_POSITION,0.0000000,-122.3973642,37.7923900,8.3850000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2800000,-3.2300000,-1.2600000
MsgID.LOCAL_POSITION,3083.9740000,-10.1385708,7.3078165,-8.5488691
MsgID.LOCAL_VELOCITY,3083.9740000,-2.0483124,-3.3176668,-2.0526597
MsgID.GLOBAL_POSITION,0.0000000,-122.3973726,37.7923861,8.8780000
MsgID.LOCAL_VELOCITY,0.0000000,-2.3300000,-4.0100000,-2.6300000
MsgID.LOCAL_POSITION,3084.2240000,-10.8415318,6.4175186,-9.1526766
MsgID.LOCAL_VELOCITY,3084.2240000,-2.3190336,-3.9926965,-1.4513313
MsgID.GLOBAL_POSITION,0.0000000,-122.3973832,37.7923787,9.2500000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2400000,-3.8600000,-0.1200000
MsgID.LOCAL_POSITION,3084.4740000,-11.4961834,5.5506821,-9.2165813
MsgID.LOCAL_VELOCITY,3084.4740000,-2.1790929,-3.7850115,0.6856858
MsgID.GLOBAL_POSITION,0.0000000,-122.3973931,37.7923747,9.1080000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7700000,-3.5600000,0.3800000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3084.7240000,-11.8015242,4.5795870,-9.1281567
MsgID.LOCAL_VELOCITY,3084.7240000,-1.1364141,-3.7926607,-0.7147417
MsgID.GLOBAL_POSITION,0.0000000,-122.3974045,37.7923733,9.2820000
MsgID.LOCAL_VELOCITY,0.0000000,-0.7500000,-4.7500000,-1.6400000
MsgID.LOCAL_POSITION,3084.9750000,-11.8819132,3.5346010,-9.4769163
MsgID.LOCAL_VELOCITY,3084.9750000,-0.5948796,-5.5514574,-2.3106818
MsgID.GLOBAL_POSITION,0.0000000,-122.3974195,37.7923722,9.8420000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5100000,-5.9100000,-2.9800000
MsgID.LOCAL_POSITION,3085.2250000,-12.1517792,1.8326164,-10.1701765
MsgID.LOCAL_VELOCITY,3085.2250000,-0.4893156,-5.7067671,-1.7922401
MsgID.GLOBAL_POSITION,0.0000000,-122.3974385,37.7923690,10.3210000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4700000,-5.5100000,-0.4400000
MsgID.LOCAL_POSITION,3085.4750000,-12.3879786,0.4766539,-10.3246155
MsgID.LOCAL_VELOCITY,3085.4750000,-0.4286085,-5.3210125,0.3846892
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7923692,10.2570000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-4.7000000,0.2400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,3085.7260000,-12.1566305,-0.6467544,-10.3093233
MsgID.LOCAL_VELOCITY,3085.7260000,0.3089738,-4.6754889,-0.9084993
MsgID.GLOBAL_POSITION,0.0000000,-122.3974642,37.7923709,10.4980000
MsgID.LOCAL_VELOCITY,0.0000000,0.3900000,-5.5800000,-1.7900000
